WigleWifi-1.4,appRelease=2.26,model=SM-G900F,release=6.0.1,device=klte,display=MMB29M.G900FXXU1CPI8,board=MSM8974,brand=samsung,,,
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
58:ac:78:b1:e1:b1,SecureIT,[WPA2-PSK-CCMP][ESS][BLE],13/11/2017 22:50,13,-76,32.06343233,34.76986564,45,14,WIFI
60:e3:27:6c:9a:00,Penny,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],13/11/2017 22:50,13,-77,32.06343233,34.76986564,45,14,WIFI
60:e3:27:6c:89:56,TP-LINK_6C8956,[WPA2-PSK-CCMP][WPS][ESS],13/11/2017 22:50,1,-77,32.06343233,34.76986564,45,14,WIFI
a0:4f:d4:3a:df:e1,Cellcom-WiFi_1131,[WPA2-PSK-CCMP][ESS],13/11/2017 22:50,11,-79,32.06343233,34.76986564,45,14,WIFI
94:10:3e:85:1f:a8,Chosen_2.4,[WPA2-PSK-CCMP][WPS][ESS],13/11/2017 22:50,2,-81,32.06343233,34.76986564,45,14,WIFI
14:ae:db:a4:b6:ca,Neil,[WPA2-PSK-CCMP][ESS],13/11/2017 22:50,7,-83,32.06343233,34.76986564,45,14,WIFI
82:2a:a8:ca:5a:03,CatoHOT,[WPA2-PSK-CCMP][ESS][BLE],13/11/2017 22:50,6,-89,32.06343233,34.76986564,45,14,WIFI
f0:29:29:4d:07:03,guest-ubi,[WPA2-PSK-CCMP][ESS][BLE],13/11/2017 22:50,1,-90,32.06343233,34.76986564,45,14,WIFI
10:9a:dd:89:2e:f5,kof,[WPA2-PSK-CCMP][ESS],13/11/2017 22:50,1,-91,32.06343233,34.76986564,45,14,WIFI
a2:6c:ac:37:84:0f,UP-Members-R3,[WPA2-PSK-CCMP-preauth][ESS],13/11/2017 22:50,5,-93,32.06343233,34.76986564,45,14,WIFI
d8:9d:67:e9:fa:81,HP-Print-81-Officejet Pro 8600,[WPA2-PSK-CCMP][ESS],13/11/2017 22:50,6,-95,32.06343233,34.76986564,45,14,WIFI
c8:be:19:09:6e:f9,Bezeq-N_096ef8,[ESS],13/11/2017 22:50,6,-87,32.06343233,34.76986564,45,14,WIFI
9c:d3:6d:bf:7d:ee,Bzadok2.4,[WPA2-PSK-CCMP][WPS][ESS],13/11/2017 22:50,11,-86,32.06337228,34.76989855,47,14,WIFI
f8:e9:03:10:9b:e5,Daniela,[WPA2-PSK-CCMP][ESS][BLE],13/11/2017 22:50,11,-81,32.06337228,34.76989855,47,14,WIFI
14:ae:db:c8:69:f5,Hezsel,[WPA2-PSK-CCMP][ESS],13/11/2017 22:50,1,-82,32.06337228,34.76989855,47,14,WIFI
00:22:b0:e8:a2:5a,kbar4,[WPA2-PSK-CCMP][ESS],13/11/2017 22:50,1,-82,32.06337228,34.76989855,47,14,WIFI
1c:5f:2b:90:c9:b1,ChosenX,[WPA2-PSK-TKIP][ESS][BLE],13/11/2017 22:50,6,-83,32.06337228,34.76989855,47,14,WIFI
10:5a:f7:0a:23:d5,OFIR&EINAV_2.4,[WPA2-PSK-CCMP][ESS][BLE],13/11/2017 22:50,1,-87,32.06337228,34.76989855,47,14,WIFI
30:b5:c2:b3:c1:fc,TP-LINK_AP_B3C1FC,[WPS][ESS],13/11/2017 22:50,6,-77,32.06337228,34.76989855,47,14,WIFI
fc:0a:81:b2:ad:80,,[WPA2-PSK-CCMP],13/11/2017 22:50,11,-70,32.06324638,34.76995298,46,13,WIFI
9c:d3:6d:bf:7d:ee,Bzadok2.4,[WPA2-PSK-CCMP][WPS][ESS],13/11/2017 22:50,11,-79,32.06324638,34.76995298,46,13,WIFI
d8:9d:67:e9:fa:81,HP-Print-81-Officejet Pro 8600,[WPA2-PSK-CCMP][ESS],13/11/2017 22:50,6,-89,32.06324638,34.76995298,46,13,WIFI
e0:8f:ec:06:8b:81,TABLET,[WPA2-PSK-CCMP][WPS][ESS],13/11/2017 22:50,1,-71,32.06324638,34.76995298,46,13,WIFI
00:22:b0:e8:a2:5a,kbar4,[WPA2-PSK-CCMP][ESS],13/11/2017 22:50,1,-77,32.06324638,34.76995298,46,13,WIFI
00:1a:dd:e8:ad:42,Junction,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],13/11/2017 22:50,1,-75,32.06324638,34.76995298,46,13,WIFI
00:1a:dd:e8:ad:41,F2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],13/11/2017 22:50,1,-75,32.06324638,34.76995298,46,13,WIFI
58:ac:78:8c:29:40,Chosen,[WPA2-PSK-CCMP][ESS][BLE],13/11/2017 22:50,1,-82,32.06324638,34.76995298,46,13,WIFI
10:5a:f7:0a:23:d5,OFIR&EINAV_2.4,[WPA2-PSK-CCMP][ESS][BLE],13/11/2017 22:51,1,-81,32.06321496,34.76997902,50,17,WIFI
00:1a:dd:e8:ad:42,Junction,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],13/11/2017 22:51,1,-69,32.06321496,34.76997902,50,17,WIFI
00:1a:dd:e8:ad:41,F2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],13/11/2017 22:51,1,-68,32.06321496,34.76997902,50,17,WIFI
14:ae:db:c8:69:f5,Hezsel,[WPA2-PSK-CCMP][ESS],13/11/2017 22:51,1,-76,32.06321496,34.76997902,50,17,WIFI
f8:e9:03:11:e2:64,closerie2.4,[WPA2-PSK-CCMP][ESS][BLE],13/11/2017 22:51,6,-83,32.06321496,34.76997902,50,17,WIFI
10:56:ca:62:48:94,F2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],13/11/2017 22:51,1,-91,32.06321496,34.76997902,50,17,WIFI
c8:be:19:10:f6:05,wifi printer only,[WPA2-PSK-CCMP][ESS],13/11/2017 22:51,6,-92,32.06321496,34.76997902,50,17,WIFI
fc:0a:81:b2:ad:80,,[WPA2-PSK-CCMP],13/11/2017 22:51,11,-59,32.06310125,34.76994386,51,13,WIFI
06:ae:db:50:29:4d,BezeqFree,[WPA2-PSK-CCMP][ESS],13/11/2017 22:51,6,-80,32.06310125,34.76994386,51,13,WIFI
14:ae:db:50:29:4d,Haimsheli,[WPA2-PSK-CCMP][ESS],13/11/2017 22:51,6,-80,32.06310125,34.76994386,51,13,WIFI
90:6c:ac:60:81:49,ValueBaseWIFI,[WPA-PSK-CCMP][WPA2-PSK-CCMP-preauth][ESS],13/11/2017 22:51,1,-81,32.06310125,34.76994386,51,13,WIFI
74:da:39:98:2e:f9,sweetwood guest,[WPA2-PSK-CCMP][ESS],13/11/2017 22:51,11,-86,32.06310125,34.76994386,51,13,WIFI
c8:d3:ff:01:a6:64,DIRECT-63-HP DeskJet 4670 series,[WPA2-PSK-CCMP][WPS][ESS][P2P],13/11/2017 22:51,6,-87,32.06310125,34.76994386,51,13,WIFI
fc:0a:81:19:76:e0,,[WPA2-PSK-CCMP],13/11/2017 22:51,11,-83,32.0630733,34.7699685,54,14,WIFI
60:e3:27:6c:9a:00,Penny,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],13/11/2017 22:51,13,-72,32.0630733,34.7699685,54,14,WIFI
4a:d9:e7:2f:3f:22,wblaw,[WPA2-PSK-CCMP][ESS],13/11/2017 22:51,6,-86,32.0630733,34.7699685,54,14,WIFI
14:ae:db:46:99:15,Barberia,[WPA2-PSK-CCMP][ESS],13/11/2017 22:51,5,-88,32.0630733,34.7699685,54,14,WIFI
c4:12:f5:80:d3:12,susu,[WPA2-PSK-CCMP][ESS][BLE],13/11/2017 22:51,2,-88,32.0630733,34.7699685,54,14,WIFI
06:8d:db:6d:31:0f,,[WPA2-PSK-CCMP][ESS],13/11/2017 22:51,1,-89,32.0630733,34.7699685,54,14,WIFI
30:b5:c2:da:3c:d2,Kfir,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],13/11/2017 22:51,1,-91,32.0630733,34.7699685,54,14,WIFI
f0:3e:90:0f:5a:d8,leumi_fl_10,[ESS][BLE],13/11/2017 22:51,11,-84,32.0630733,34.7699685,54,14,WIFI
f0:3e:90:0f:64:88,leumi_fl_15,[ESS][BLE],13/11/2017 22:51,8,-89,32.0630733,34.7699685,54,14,WIFI
e8:cc:18:ee:03:06,Bezeq-N_ee0305,[ESS],14/11/2017 00:17,6,-77,32.06415915,34.7748674,59,15,WIFI
c0:ff:d4:8d:43:10,SmoreNet,[WPA2-PSK-CCMP][WPS][ESS][BLE],14/11/2017 00:17,8,-76,32.06415915,34.7748674,59,15,WIFI
84:b8:02:6d:61:49,betanet,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,44,-92,32.06415915,34.7748674,59,15,WIFI
c0:ff:d4:8d:43:0f,SmoreNet5Ghz,[WPA2-PSK-CCMP][WPS][ESS][BLE],14/11/2017 00:17,44,-85,32.06415915,34.7748674,59,15,WIFI
40:a5:ef:2a:a7:18,Gagpach-bedroom,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,7,-78,32.06415915,34.7748674,59,15,WIFI
40:e2:30:3f:7f:55,grinberg,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],14/11/2017 00:17,6,-77,32.06415915,34.7748674,59,15,WIFI
1c:b9:c4:0f:40:78,,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,8,-77,32.06415915,34.7748674,59,15,WIFI
a0:ab:1b:59:45:5a,WILAIEM,[WPA2-PSK-TKIP][ESS][BLE],14/11/2017 00:17,1,-77,32.06415915,34.7748674,59,15,WIFI
1c:b9:c4:8f:40:78,,[WPA2-EAP-CCMP][ESS][BLE],14/11/2017 00:17,8,-77,32.06415915,34.7748674,59,15,WIFI
a8:9d:21:b3:61:12,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,9,-79,32.06415915,34.7748674,59,15,WIFI
10:da:43:8c:07:d3,Demi,[WPA2-PSK-CCMP][WPS][ESS][BLE],14/11/2017 00:17,3,-80,32.06415915,34.7748674,59,15,WIFI
f0:3e:90:4f:4c:48,Gornitzky_Guest,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,4,-82,32.06415915,34.7748674,59,15,WIFI
00:b0:c6:57:68:d2,HiredEDU Guest,[WPA2-PSK-CCMP][ESS],14/11/2017 00:17,4,-84,32.06415915,34.7748674,59,15,WIFI
f8:e7:1e:b3:78:58,,[WPA2-EAP-CCMP][ESS][BLE],14/11/2017 00:17,11,-84,32.06415915,34.7748674,59,15,WIFI
f0:3e:90:2f:ad:0c,ZAG-8TH Floor,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,44,-89,32.06415915,34.7748674,59,15,WIFI
e8:d1:1b:9a:46:09,Beyonce,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS][BLE],14/11/2017 00:17,13,-85,32.06415915,34.7748674,59,15,WIFI
f0:3e:90:0f:4d:b8,Gornitzky,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,4,-86,32.06415915,34.7748674,59,15,WIFI
f0:3e:90:4f:68:38,Gornitzky_Guest,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,8,-88,32.06415915,34.7748674,59,15,WIFI
a8:9d:21:b3:63:16,betanet,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,13,-89,32.06415915,34.7748674,59,15,WIFI
1c:b9:c4:4f:40:78,HAPOALIM,[ESS][BLE],14/11/2017 00:17,8,-77,32.06415915,34.7748674,59,15,WIFI
f8:e7:1e:73:78:58,HAPOALIM,[ESS][BLE],14/11/2017 00:17,11,-80,32.06415915,34.7748674,59,15,WIFI
a8:9d:21:b3:61:1f,minds_45,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,40,-81,32.06415915,34.7748674,59,15,WIFI
a8:9d:21:b3:61:11,minds_guest45,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,9,-76,32.06415915,34.7748674,59,15,WIFI
a8:9d:21:b3:61:10,minds_45,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,9,-76,32.06415915,34.7748674,59,15,WIFI
fc:0a:81:1e:b6:70,,[WPA2-PSK-CCMP],14/11/2017 00:17,11,-78,32.06415915,34.7748674,59,15,WIFI
a8:9d:21:b3:61:1d,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,40,-84,32.06415915,34.7748674,59,15,WIFI
60:e3:27:e8:4d:5e,n2g,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],14/11/2017 00:17,1,-80,32.06415915,34.7748674,59,15,WIFI
1c:b9:c4:8f:40:c8,,[WPA2-EAP-CCMP][ESS][BLE],14/11/2017 00:17,3,-80,32.06415915,34.7748674,59,15,WIFI
a8:9d:21:b3:63:11,minds_45,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,13,-80,32.06415915,34.7748674,59,15,WIFI
f0:3e:90:0f:4c:48,Gornitzky,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,4,-81,32.06415915,34.7748674,59,15,WIFI
a8:9d:21:b3:61:1e,minds_guest45,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,40,-85,32.06415915,34.7748674,59,15,WIFI
10:da:43:8c:07:d2,Demi5G2,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,48,-85,32.06415915,34.7748674,59,15,WIFI
00:b0:c6:57:68:d1,HiredEDU,[WPA2-PSK-CCMP][ESS],14/11/2017 00:17,4,-83,32.06415915,34.7748674,59,15,WIFI
00:b0:c6:57:49:f1,HiredEDU,[WPA2-PSK-CCMP][ESS],14/11/2017 00:17,8,-83,32.06415915,34.7748674,59,15,WIFI
08:5b:0e:f2:4c:b1,Soluto-Guest,[WPA-PSK-CCMP][WPA2-PSK-CCMP-preauth][ESS],14/11/2017 00:17,40,-87,32.06415915,34.7748674,59,15,WIFI
10:da:43:8c:07:d4,Demi5G,[WPA2-PSK-CCMP][WPS][ESS][BLE],14/11/2017 00:17,149,-87,32.06415915,34.7748674,59,15,WIFI
84:b8:02:bb:a7:09,betanet,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,52,-87,32.06415915,34.7748674,59,15,WIFI
bc:f6:85:0d:99:e7,sushi45,[WPA2-PSK-CCMP][ESS],14/11/2017 00:17,11,-84,32.06415915,34.7748674,59,15,WIFI
84:b8:02:bb:a7:0d,minds_guest45,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,52,-88,32.06415915,34.7748674,59,15,WIFI
84:b8:02:bb:a7:0e,minds_45,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,52,-89,32.06415915,34.7748674,59,15,WIFI
14:ae:db:a4:82:ed,DD_5,[WPA2-PSK-CCMP][ESS],14/11/2017 00:17,48,-89,32.06415915,34.7748674,59,15,WIFI
84:b8:02:bb:a7:0c,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,52,-89,32.06415915,34.7748674,59,15,WIFI
68:bc:0c:c9:9a:cc,,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,52,-89,32.06415915,34.7748674,59,15,WIFI
f0:3e:90:4e:f7:7c,Gornitzky_Guest,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,58,-90,32.06415915,34.7748674,59,15,WIFI
68:bc:0c:c9:8a:fc,,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,36,-90,32.06415915,34.7748674,59,15,WIFI
68:bc:0c:c9:9a:cf,bemp,[WPA-EAP-CCMP+TKIP][WPA2-EAP-CCMP][ESS][BLE],14/11/2017 00:17,52,-90,32.06415915,34.7748674,59,15,WIFI
f0:3e:90:0e:f7:7c,Gornitzky,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,58,-90,32.06415915,34.7748674,59,15,WIFI
f0:3e:90:0f:50:cc,Gornitzky,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,36,-90,32.06415915,34.7748674,59,15,WIFI
68:bc:0c:c9:9a:cd,,[WPA2-EAP-CCMP][ESS][BLE],14/11/2017 00:17,52,-90,32.06415915,34.7748674,59,15,WIFI
f0:3e:90:4f:4f:6c,Gornitzky_Guest,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,36,-90,32.06415915,34.7748674,59,15,WIFI
f0:3e:90:0e:eb:8c,Gornitzky,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,44,-91,32.06415915,34.7748674,59,15,WIFI
f0:3e:90:4e:eb:8c,Gornitzky_Guest,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,44,-91,32.06415915,34.7748674,59,15,WIFI
f0:3e:90:0f:4f:6c,Gornitzky,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,36,-91,32.06415915,34.7748674,59,15,WIFI
68:bc:0c:c9:8a:f2,,[WPA2-EAP-CCMP][ESS][BLE],14/11/2017 00:17,6,-85,32.06415915,34.7748674,59,15,WIFI
68:bc:0c:c9:9a:c0,bemp,[WPA-EAP-CCMP+TKIP][WPA2-EAP-CCMP][ESS][BLE],14/11/2017 00:17,1,-85,32.06415915,34.7748674,59,15,WIFI
68:bc:0c:c9:8a:f0,bemp,[WPA-EAP-CCMP+TKIP][WPA2-EAP-CCMP][ESS][BLE],14/11/2017 00:17,6,-85,32.06415915,34.7748674,59,15,WIFI
48:ee:0c:3f:2d:ed,frenchtouch,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,9,-87,32.06415915,34.7748674,59,15,WIFI
dc:09:4c:2e:22:14,Gor-47,[WPA2-PSK-CCMP][ESS],14/11/2017 00:17,4,-88,32.06415915,34.7748674,59,15,WIFI
f0:3e:90:0f:4c:4c,Gornitzky,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,58,-92,32.06415915,34.7748674,59,15,WIFI
f0:3e:90:4f:50:cc,Gornitzky_Guest,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,36,-92,32.06415915,34.7748674,59,15,WIFI
a8:9d:21:b3:63:1c,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,60,-92,32.06415915,34.7748674,59,15,WIFI
68:bc:0c:c9:9a:ce,bguest,[ESS][BLE],14/11/2017 00:17,52,-87,32.06415915,34.7748674,59,15,WIFI
c4:12:f5:85:a2:fa,Bezeq_WiFi_5.0,[ESS][BLE],14/11/2017 00:17,48,-89,32.06415915,34.7748674,59,15,WIFI
1c:b9:c4:4f:40:c8,HAPOALIM,[ESS][BLE],14/11/2017 00:17,3,-85,32.06415915,34.7748674,59,15,WIFI
42501_17141_2493443,012 Mobile,UNKNOWN;il,14/11/2017 00:17,0,-113,32.06415915,34.7748674,59,15,GSM
40:e2:30:3f:7f:55,grinberg,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],14/11/2017 00:17,6,-71,32.06417523,34.77491054,50,11,WIFI
00:b0:c6:57:68:d9,HiredEDU,[WPA2-PSK-CCMP][ESS],14/11/2017 00:17,40,-85,32.06417523,34.77491054,50,11,WIFI
00:b0:c6:57:49:f9,HiredEDU,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],14/11/2017 00:17,40,-86,32.06417523,34.77491054,50,11,WIFI
84:b8:02:d8:ed:36,Display_Mind_S,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,52,-90,32.06417523,34.77491054,50,11,WIFI
84:b8:02:d8:ed:38,startupnation,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,52,-90,32.06417523,34.77491054,50,11,WIFI
84:b8:02:6d:5c:0e,minds_45,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,44,-91,32.06417523,34.77491054,50,11,WIFI
84:b8:02:d8:ed:3e,MindS,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,52,-91,32.06417523,34.77491054,50,11,WIFI
f4:f2:6d:bf:ef:b3,TP-LINK_5GHz_BFEFB3,[WPA2-PSK-CCMP][WPS][ESS],14/11/2017 00:17,40,-91,32.06417523,34.77491054,50,11,WIFI
84:b8:02:6d:5c:09,betanet,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,44,-91,32.06417523,34.77491054,50,11,WIFI
1c:b9:c4:0f:40:c8,,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,3,-85,32.06417523,34.77491054,50,11,WIFI
8c:59:c3:a3:0d:89,t4253541,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,1,-86,32.06417523,34.77491054,50,11,WIFI
18:a6:f7:5e:9a:1d,,[WPA2-PSK-CCMP][ESS],14/11/2017 00:17,6,-87,32.06417523,34.77491054,50,11,WIFI
84:b8:02:9d:cc:6c,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,58,-92,32.06417523,34.77491054,50,11,WIFI
84:b8:02:6d:5c:0d,minds_guest45,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,44,-92,32.06417523,34.77491054,50,11,WIFI
84:b8:02:d8:ed:39,Stock,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,52,-92,32.06417523,34.77491054,50,11,WIFI
a8:9d:21:b3:63:12,minds_guest45,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,13,-90,32.06417523,34.77491054,50,11,WIFI
c4:12:f5:85:a2:fb,Bezeq_WiFi_2.4,[ESS][BLE],14/11/2017 00:17,9,-83,32.06417523,34.77491054,50,11,WIFI
5a:f6:85:0d:99:e6,@Cafe,[ESS],14/11/2017 00:17,11,-88,32.06417523,34.77491054,50,11,WIFI
fc:0a:81:1e:b6:71,FREE_TLV,[ESS][BLE],14/11/2017 00:17,11,-88,32.06417523,34.77491054,50,11,WIFI
1c:b9:c4:4f:40:c8,HAPOALIM,[ESS][BLE],14/11/2017 00:17,3,-80,32.06416711,34.77493492,47,9,WIFI
1c:b9:c4:0f:40:c8,,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,3,-78,32.06416711,34.77493492,47,9,WIFI
f8:e7:1e:33:78:58,,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,11,-81,32.06416711,34.77493492,47,9,WIFI
f0:3e:90:0e:eb:88,Gornitzky,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,11,-85,32.06416711,34.77493492,47,9,WIFI
84:24:8d:65:d0:f0,FREE_TLV,[ESS][BLE],14/11/2017 00:17,11,-73,32.06416711,34.77493492,47,9,WIFI
14:ae:db:a4:82:ea,DD,[WPA2-PSK-CCMP][ESS],14/11/2017 00:17,10,-86,32.06415211,34.77491272,54,8,WIFI
f0:3e:90:4f:4f:68,Gornitzky_Guest,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,8,-87,32.06415211,34.77491272,54,8,WIFI
f0:3e:90:0e:f7:78,Gornitzky,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,11,-89,32.06415211,34.77491272,54,8,WIFI
10:be:f5:37:77:12,allora60,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,7,-93,32.06415211,34.77491272,54,8,WIFI
d4:68:4d:33:98:98,B-yafe-9,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,7,-93,32.06415211,34.77491272,54,8,WIFI
d8:38:fc:29:c1:8c,pcamp,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,36,-90,32.06414811,34.77492923,55,10,WIFI
34:fc:b9:da:8f:10,tabitmaxbrot,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,36,-90,32.06414811,34.77492923,55,10,WIFI
d8:38:fc:a9:c1:8c,lab,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,36,-90,32.06414811,34.77492923,55,10,WIFI
d8:38:fc:69:c1:8c,pguest,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,36,-91,32.06414811,34.77492923,55,10,WIFI
84:b8:02:6d:61:7e,minds_45,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,44,-91,32.06414811,34.77492923,55,10,WIFI
84:b8:02:6d:61:7c,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,44,-91,32.06414811,34.77492923,55,10,WIFI
34:fc:b9:da:8f:12,Max Brenner,[ESS][BLE],14/11/2017 00:17,36,-90,32.06414811,34.77492923,55,10,WIFI
f8:e7:1e:73:78:58,HAPOALIM,[ESS][BLE],14/11/2017 00:17,11,-74,32.06414442,34.77494615,54,11,WIFI
f8:e7:1e:33:78:58,,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,11,-74,32.06414442,34.77494615,54,11,WIFI
f8:e7:1e:b3:78:58,,[WPA2-EAP-CCMP][ESS][BLE],14/11/2017 00:17,11,-74,32.06414442,34.77494615,54,11,WIFI
2c:c5:d3:05:8b:d8,ZAG-8TH Floor,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,13,-84,32.06414442,34.77494615,54,11,WIFI
a8:9d:21:b3:63:13,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,13,-84,32.06414442,34.77494615,54,11,WIFI
f0:3e:90:0f:4f:68,Gornitzky,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,8,-87,32.06414442,34.77494615,54,11,WIFI
5a:12:f5:f8:e0:e5,BezeqFree,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,11,-88,32.06414442,34.77494615,54,11,WIFI
84:b8:02:6d:61:72,minds_guest45,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,13,-88,32.06414442,34.77494615,54,11,WIFI
fc:0a:81:2e:0e:80,,[WPA2-PSK-CCMP],14/11/2017 00:17,11,-88,32.06414442,34.77494615,54,11,WIFI
84:b8:02:6d:61:4e,minds_45,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,44,-92,32.06414442,34.77494615,54,11,WIFI
f0:3e:90:4f:4c:4c,Gornitzky_Guest,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,58,-92,32.06414442,34.77494615,54,11,WIFI
68:bc:0c:c9:8a:f3,,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 00:17,6,-91,32.06414442,34.77494615,54,11,WIFI
30:46:9a:2e:57:86,Bezeq_83678,[WEP][ESS],14/11/2017 00:17,6,-91,32.06414442,34.77494615,54,11,WIFI
84:24:8d:65:d0:f0,FREE_TLV,[ESS][BLE],14/11/2017 00:17,11,-66,32.06414442,34.77494615,54,11,WIFI
